iteration,log_likelihood,network_size,parameters,description
2840,-148.81730659343475,515,5000_2500_1_0.2_0.1_100,
2841,-148.81730659343475,515,5000_2500_1_0.2_0.1_100,
2842,-148.81730659343475,515,5000_2500_1_0.2_0.1_100,
2843,-148.9286798515989,516,5000_2500_1_0.2_0.1_100,
2844,-148.9286798515989,516,5000_2500_1_0.2_0.1_100,
2845,-148.92867985159887,516,5000_2500_1_0.2_0.1_100,
2846,-148.9286798515989,516,5000_2500_1_0.2_0.1_100,
2847,-148.92867985159887,516,5000_2500_1_0.2_0.1_100,
2848,-149.30107185625016,517,5000_2500_1_0.2_0.1_100,
2849,-149.30107185625016,517,5000_2500_1_0.2_0.1_100,
2850,-149.30107185625016,517,5000_2500_1_0.2_0.1_100,
2851,-149.30107185625016,517,5000_2500_1_0.2_0.1_100,
2852,-149.30107185625016,517,5000_2500_1_0.2_0.1_100,
2853,-149.30107185625016,517,5000_2500_1_0.2_0.1_100,
2854,-149.30107185625013,517,5000_2500_1_0.2_0.1_100,
2855,-149.30107185625016,517,5000_2500_1_0.2_0.1_100,
2856,-149.30107185625016,517,5000_2500_1_0.2_0.1_100,
2857,-149.30107185625016,517,5000_2500_1_0.2_0.1_100,
2858,-149.30107185625013,517,5000_2500_1_0.2_0.1_100,
2859,-149.30107185625013,517,5000_2500_1_0.2_0.1_100,
2860,-149.30107185625013,517,5000_2500_1_0.2_0.1_100,
2861,-149.30107185625013,517,5000_2500_1_0.2_0.1_100,
2862,-149.30107185625013,517,5000_2500_1_0.2_0.1_100,
2863,-149.3010718562501,517,5000_2500_1_0.2_0.1_100,
2864,-149.3010718562501,517,5000_2500_1_0.2_0.1_100,
2865,-149.30107185625008,517,5000_2500_1_0.2_0.1_100,
2866,-149.30107185625008,517,5000_2500_1_0.2_0.1_100,
2867,-149.30107185625008,517,5000_2500_1_0.2_0.1_100,
2868,-149.51267621802094,518,5000_2500_1_0.2_0.1_100,
2869,-149.51267621802094,518,5000_2500_1_0.2_0.1_100,
2870,-149.51267621802094,518,5000_2500_1_0.2_0.1_100,
2871,-149.51267621802097,518,5000_2500_1_0.2_0.1_100,
2872,-149.51267621802097,518,5000_2500_1_0.2_0.1_100,
2873,-149.51267621802097,518,5000_2500_1_0.2_0.1_100,
2874,-149.51267621802097,518,5000_2500_1_0.2_0.1_100,
2875,-149.51267621802097,518,5000_2500_1_0.2_0.1_100,
2876,-149.51267621802097,518,5000_2500_1_0.2_0.1_100,
2877,-149.51267621802097,518,5000_2500_1_0.2_0.1_100,
2878,-149.51267621802097,518,5000_2500_1_0.2_0.1_100,
2879,-149.51267621802097,518,5000_2500_1_0.2_0.1_100,
2880,-149.51267621802097,518,5000_2500_1_0.2_0.1_100,
2881,-149.51267621802097,518,5000_2500_1_0.2_0.1_100,
2882,-149.51267621802097,518,5000_2500_1_0.2_0.1_100,
2883,-149.51267621802097,518,5000_2500_1_0.2_0.1_100,
2884,-149.51267621802097,518,5000_2500_1_0.2_0.1_100,
2885,-149.51267621802097,518,5000_2500_1_0.2_0.1_100,
2886,-149.8799828502897,519,5000_2500_1_0.2_0.1_100,
2887,-149.8799828502897,519,5000_2500_1_0.2_0.1_100,
2888,-149.8799828502897,519,5000_2500_1_0.2_0.1_100,
2889,-150.23899067974494,520,5000_2500_1_0.2_0.1_100,
2890,-150.23899067974494,520,5000_2500_1_0.2_0.1_100,
2891,-150.23899067974494,520,5000_2500_1_0.2_0.1_100,
2892,-150.23899067974494,520,5000_2500_1_0.2_0.1_100,
2893,-150.23899067974494,520,5000_2500_1_0.2_0.1_100,
2894,-150.2797081207649,521,5000_2500_1_0.2_0.1_100,
2895,-150.2797081207649,521,5000_2500_1_0.2_0.1_100,
2896,-150.2797081207649,521,5000_2500_1_0.2_0.1_100,
2897,-150.2797081207649,521,5000_2500_1_0.2_0.1_100,
2898,-150.2797081207649,521,5000_2500_1_0.2_0.1_100,
2899,-150.2797081207649,521,5000_2500_1_0.2_0.1_100,
2900,-150.27970812076487,521,5000_2500_1_0.2_0.1_100,
2901,-150.2797081207649,521,5000_2500_1_0.2_0.1_100,
2902,-150.27970812076487,521,5000_2500_1_0.2_0.1_100,
2903,-150.6376385574064,522,5000_2500_1_0.2_0.1_100,
2904,-150.6376385574064,522,5000_2500_1_0.2_0.1_100,
2905,-150.6376385574064,522,5000_2500_1_0.2_0.1_100,
2906,-150.6376385574064,522,5000_2500_1_0.2_0.1_100,
2907,-150.6376385574064,522,5000_2500_1_0.2_0.1_100,
2908,-150.6376385574064,522,5000_2500_1_0.2_0.1_100,
2909,-151.11676776334397,523,5000_2500_1_0.2_0.1_100,
2910,-151.11676776334397,523,5000_2500_1_0.2_0.1_100,
2911,-151.11676776334397,523,5000_2500_1_0.2_0.1_100,
2912,-151.11676776334397,523,5000_2500_1_0.2_0.1_100,
2913,-151.11676776334397,523,5000_2500_1_0.2_0.1_100,
2914,-151.11676776334397,523,5000_2500_1_0.2_0.1_100,
2915,-151.11676776334397,523,5000_2500_1_0.2_0.1_100,
2916,-151.11676776334397,523,5000_2500_1_0.2_0.1_100,
2917,-151.11676776334397,523,5000_2500_1_0.2_0.1_100,
2918,-151.11676776334394,523,5000_2500_1_0.2_0.1_100,
2919,-151.11676776334397,523,5000_2500_1_0.2_0.1_100,
2920,-151.11676776334397,523,5000_2500_1_0.2_0.1_100,
2921,-151.11676776334397,523,5000_2500_1_0.2_0.1_100,
2922,-151.5870223648495,524,5000_2500_1_0.2_0.1_100,
2923,-151.5870223648495,524,5000_2500_1_0.2_0.1_100,
2924,-151.5870223648495,524,5000_2500_1_0.2_0.1_100,
2925,-151.5870223648495,524,5000_2500_1_0.2_0.1_100,
2926,-151.5870223648495,524,5000_2500_1_0.2_0.1_100,
2927,-151.82693050277967,525,5000_2500_1_0.2_0.1_100,
2928,-151.82693050277967,525,5000_2500_1_0.2_0.1_100,
2929,-151.82693050277967,525,5000_2500_1_0.2_0.1_100,
2930,-151.8269305027797,525,5000_2500_1_0.2_0.1_100,
2931,-151.8269305027797,525,5000_2500_1_0.2_0.1_100,
2932,-152.06206536195782,526,5000_2500_1_0.2_0.1_100,
2933,-152.0620653619578,526,5000_2500_1_0.2_0.1_100,
2934,-152.0620653619578,526,5000_2500_1_0.2_0.1_100,
2935,-152.0620653619578,526,5000_2500_1_0.2_0.1_100,
2936,-152.0620653619578,526,5000_2500_1_0.2_0.1_100,
2937,-152.0620653619578,526,5000_2500_1_0.2_0.1_100,
2938,-152.27366972372866,527,5000_2500_1_0.2_0.1_100,
2939,-152.47141705083982,528,5000_2500_1_0.2_0.1_100,
2940,-152.47141705083982,528,5000_2500_1_0.2_0.1_100,
2941,-152.47141705083982,528,5000_2500_1_0.2_0.1_100,
2942,-152.47141705083982,528,5000_2500_1_0.2_0.1_100,
2943,-152.47141705083982,528,5000_2500_1_0.2_0.1_100,
2944,-152.47141705083982,528,5000_2500_1_0.2_0.1_100,
2945,-152.47141705083982,528,5000_2500_1_0.2_0.1_100,
2946,-152.47141705083982,528,5000_2500_1_0.2_0.1_100,
2947,-152.47141705083982,528,5000_2500_1_0.2_0.1_100,
2948,-152.47141705083982,528,5000_2500_1_0.2_0.1_100,
2949,-152.47141705083982,528,5000_2500_1_0.2_0.1_100,
2950,-152.47141705083982,528,5000_2500_1_0.2_0.1_100,
2951,-152.47141705083982,528,5000_2500_1_0.2_0.1_100,
2952,-152.4714170508398,528,5000_2500_1_0.2_0.1_100,
2953,-152.4714170508398,528,5000_2500_1_0.2_0.1_100,
2954,-152.4714170508398,528,5000_2500_1_0.2_0.1_100,
2955,-152.4714170508398,528,5000_2500_1_0.2_0.1_100,
2956,-152.47141705083982,528,5000_2500_1_0.2_0.1_100,
2957,-152.47141705083982,528,5000_2500_1_0.2_0.1_100,
2958,-152.47141705083982,528,5000_2500_1_0.2_0.1_100,
2959,-152.82397786656176,529,5000_2500_1_0.2_0.1_100,
2960,-152.82397786656176,529,5000_2500_1_0.2_0.1_100,
2961,-152.82397786656176,529,5000_2500_1_0.2_0.1_100,
2962,-152.82397786656176,529,5000_2500_1_0.2_0.1_100,
2963,-152.82397786656176,529,5000_2500_1_0.2_0.1_100,
2964,-152.82397786656176,529,5000_2500_1_0.2_0.1_100,
2965,-152.82397786656176,529,5000_2500_1_0.2_0.1_100,
2966,-152.82397786656173,529,5000_2500_1_0.2_0.1_100,
2967,-153.11459187805286,530,5000_2500_1_0.2_0.1_100,
2968,-153.11459187805286,530,5000_2500_1_0.2_0.1_100,
2969,-153.11459187805286,530,5000_2500_1_0.2_0.1_100,
2970,-153.11459187805286,530,5000_2500_1_0.2_0.1_100,
2971,-153.11459187805286,530,5000_2500_1_0.2_0.1_100,
2972,-153.11459187805286,530,5000_2500_1_0.2_0.1_100,
2973,-153.11459187805283,530,5000_2500_1_0.2_0.1_100,
2974,-153.11459187805283,530,5000_2500_1_0.2_0.1_100,
2975,-153.11459187805283,530,5000_2500_1_0.2_0.1_100,
2976,-153.11459187805286,530,5000_2500_1_0.2_0.1_100,
2977,-153.11459187805286,530,5000_2500_1_0.2_0.1_100,
2978,-153.11459187805286,530,5000_2500_1_0.2_0.1_100,
2979,-153.11459187805286,530,5000_2500_1_0.2_0.1_100,
2980,-153.11459187805286,530,5000_2500_1_0.2_0.1_100,
2981,-153.45262116037992,531,5000_2500_1_0.2_0.1_100,
2982,-153.68902666775935,532,5000_2500_1_0.2_0.1_100,
2983,-153.68902666775935,532,5000_2500_1_0.2_0.1_100,
2984,-153.68902666775935,532,5000_2500_1_0.2_0.1_100,
2985,-153.85516865545895,533,5000_2500_1_0.2_0.1_100,
2986,-153.85516865545895,533,5000_2500_1_0.2_0.1_100,
2987,-153.85516865545895,533,5000_2500_1_0.2_0.1_100,
2988,-154.25562749503973,534,5000_2500_1_0.2_0.1_100,
2989,-154.4295030132509,535,5000_2500_1_0.2_0.1_100,
2990,-154.42950301325084,535,5000_2500_1_0.2_0.1_100,
2991,-154.42950301325084,535,5000_2500_1_0.2_0.1_100,
2992,-154.42950301325084,535,5000_2500_1_0.2_0.1_100,
2993,-154.42950301325084,535,5000_2500_1_0.2_0.1_100,
2994,-154.5476311521507,536,5000_2500_1_0.2_0.1_100,
2995,-154.54763115215073,536,5000_2500_1_0.2_0.1_100,
2996,-154.7592355139216,537,5000_2500_1_0.2_0.1_100,
2997,-154.7592355139216,537,5000_2500_1_0.2_0.1_100,
2998,-154.75923551392162,537,5000_2500_1_0.2_0.1_100,
2999,-155.07844235140274,538,5000_2500_1_0.2_0.1_100,
3000,-155.07844235140274,538,5000_2500_1_0.2_0.1_100,
3001,-155.07844235140274,538,5000_2500_1_0.2_0.1_100,
3002,-155.07844235140274,538,5000_2500_1_0.2_0.1_100,
3003,-155.07844235140274,538,5000_2500_1_0.2_0.1_100,
3004,-155.07844235140274,538,5000_2500_1_0.2_0.1_100,
3005,-155.07844235140274,538,5000_2500_1_0.2_0.1_100,
3006,-155.07844235140274,538,5000_2500_1_0.2_0.1_100,
3007,-155.07844235140274,538,5000_2500_1_0.2_0.1_100,
3008,-155.07844235140274,538,5000_2500_1_0.2_0.1_100,
3009,-155.07844235140274,538,5000_2500_1_0.2_0.1_100,
3010,-155.07844235140274,538,5000_2500_1_0.2_0.1_100,
3011,-155.07844235140274,538,5000_2500_1_0.2_0.1_100,
3012,-155.07844235140274,538,5000_2500_1_0.2_0.1_100,
3013,-155.07844235140274,538,5000_2500_1_0.2_0.1_100,
3014,-155.30409846662752,539,5000_2500_1_0.2_0.1_100,
3015,-155.30409846662755,539,5000_2500_1_0.2_0.1_100,
3016,-155.30409846662758,539,5000_2500_1_0.2_0.1_100,
3017,-155.30409846662758,539,5000_2500_1_0.2_0.1_100,
3018,-155.30409846662758,539,5000_2500_1_0.2_0.1_100,
3019,-155.30409846662758,539,5000_2500_1_0.2_0.1_100,
3020,-155.30409846662758,539,5000_2500_1_0.2_0.1_100,
3021,-155.30409846662758,539,5000_2500_1_0.2_0.1_100,
3022,-155.30409846662755,539,5000_2500_1_0.2_0.1_100,
3023,-155.30409846662752,539,5000_2500_1_0.2_0.1_100,
3024,-155.30409846662755,539,5000_2500_1_0.2_0.1_100,
3025,-155.49726912671184,540,5000_2500_1_0.2_0.1_100,
3026,-156.08907892977447,541,5000_2500_1_0.2_0.1_100,
3027,-156.08907892977447,541,5000_2500_1_0.2_0.1_100,
3028,-156.08907892977447,541,5000_2500_1_0.2_0.1_100,
3029,-156.44021270279993,542,5000_2500_1_0.2_0.1_100,
3030,-156.44021270279993,542,5000_2500_1_0.2_0.1_100,
3031,-156.44021270279993,542,5000_2500_1_0.2_0.1_100,
3032,-156.44021270279993,542,5000_2500_1_0.2_0.1_100,
3033,-156.44021270279993,542,5000_2500_1_0.2_0.1_100,
3034,-156.44021270279993,542,5000_2500_1_0.2_0.1_100,
3035,-156.44021270279993,542,5000_2500_1_0.2_0.1_100,
3036,-156.44021270279993,542,5000_2500_1_0.2_0.1_100,
3037,-156.44021270279993,542,5000_2500_1_0.2_0.1_100,
3038,-156.44021270279993,542,5000_2500_1_0.2_0.1_100,
3039,-156.7191501846308,543,5000_2500_1_0.2_0.1_100,
3040,-156.7191501846308,543,5000_2500_1_0.2_0.1_100,
3041,-156.7191501846308,543,5000_2500_1_0.2_0.1_100,
3042,-156.7191501846308,543,5000_2500_1_0.2_0.1_100,
3043,-156.7191501846308,543,5000_2500_1_0.2_0.1_100,
3044,-156.71915018463076,543,5000_2500_1_0.2_0.1_100,
3045,-156.71915018463076,543,5000_2500_1_0.2_0.1_100,
3046,-156.71915018463076,543,5000_2500_1_0.2_0.1_100,
3047,-156.71915018463076,543,5000_2500_1_0.2_0.1_100,
3048,-156.71915018463076,543,5000_2500_1_0.2_0.1_100,
3049,-156.71915018463076,543,5000_2500_1_0.2_0.1_100,
3050,-156.7191501846307,543,5000_2500_1_0.2_0.1_100,
3051,-156.7191501846307,543,5000_2500_1_0.2_0.1_100,
3052,-156.7191501846307,543,5000_2500_1_0.2_0.1_100,
3053,-156.7191501846307,543,5000_2500_1_0.2_0.1_100,
3054,-156.71915018463076,543,5000_2500_1_0.2_0.1_100,
3055,-156.81659564105198,544,5000_2500_1_0.2_0.1_100,
3056,-156.81659564105198,544,5000_2500_1_0.2_0.1_100,
3057,-156.81659564105198,544,5000_2500_1_0.2_0.1_100,
3058,-156.81659564105198,544,5000_2500_1_0.2_0.1_100,
3059,-157.00067532943612,545,5000_2500_1_0.2_0.1_100,
3060,-157.2501989260645,546,5000_2500_1_0.2_0.1_100,
3061,-157.25019892606448,546,5000_2500_1_0.2_0.1_100,
3062,-157.25019892606448,546,5000_2500_1_0.2_0.1_100,
3063,-157.2501989260645,546,5000_2500_1_0.2_0.1_100,
3064,-157.2501989260645,546,5000_2500_1_0.2_0.1_100,
3065,-157.2501989260645,546,5000_2500_1_0.2_0.1_100,
3066,-157.2501989260645,546,5000_2500_1_0.2_0.1_100,
3067,-157.2501989260645,546,5000_2500_1_0.2_0.1_100,
3068,-157.50456514716808,547,5000_2500_1_0.2_0.1_100,
3069,-158.03056173167266,548,5000_2500_1_0.2_0.1_100,
3070,-158.03056173167266,548,5000_2500_1_0.2_0.1_100,
3071,-158.03056173167266,548,5000_2500_1_0.2_0.1_100,
3072,-158.03056173167266,548,5000_2500_1_0.2_0.1_100,
3073,-158.03056173167266,548,5000_2500_1_0.2_0.1_100,
3074,-158.25621784689744,549,5000_2500_1_0.2_0.1_100,
3075,-158.25621784689744,549,5000_2500_1_0.2_0.1_100,
3076,-158.25621784689744,549,5000_2500_1_0.2_0.1_100,
3077,-158.25621784689744,549,5000_2500_1_0.2_0.1_100,
3078,-158.25621784689744,549,5000_2500_1_0.2_0.1_100,
3079,-158.25621784689744,549,5000_2500_1_0.2_0.1_100,
3080,-158.25621784689744,549,5000_2500_1_0.2_0.1_100,
3081,-158.25621784689747,549,5000_2500_1_0.2_0.1_100,
3082,-158.25621784689747,549,5000_2500_1_0.2_0.1_100,
3083,-158.4585628832567,550,5000_2500_1_0.2_0.1_100,
3084,-158.4585628832567,550,5000_2500_1_0.2_0.1_100,
3085,-158.4585628832567,550,5000_2500_1_0.2_0.1_100,
3086,-158.82586951552543,551,5000_2500_1_0.2_0.1_100,
3087,-158.82586951552543,551,5000_2500_1_0.2_0.1_100,
3088,-158.82586951552543,551,5000_2500_1_0.2_0.1_100,
3089,-158.82586951552543,551,5000_2500_1_0.2_0.1_100,
3090,-159.0374738772963,552,5000_2500_1_0.2_0.1_100,
3091,-159.0374738772963,552,5000_2500_1_0.2_0.1_100,
3092,-159.0374738772963,552,5000_2500_1_0.2_0.1_100,
3093,-159.0374738772963,552,5000_2500_1_0.2_0.1_100,
3094,-159.03747387729632,552,5000_2500_1_0.2_0.1_100,
3095,-159.03747387729632,552,5000_2500_1_0.2_0.1_100,
3096,-159.03747387729632,552,5000_2500_1_0.2_0.1_100,
3097,-159.1643951518472,553,5000_2500_1_0.2_0.1_100,
3098,-159.1643951518472,553,5000_2500_1_0.2_0.1_100,
3099,-159.1643951518472,553,5000_2500_1_0.2_0.1_100,
3100,-159.35300999539618,554,5000_2500_1_0.2_0.1_100,
3101,-159.3530099953962,554,5000_2500_1_0.2_0.1_100,
3102,-159.3530099953962,554,5000_2500_1_0.2_0.1_100,
3103,-159.3530099953962,554,5000_2500_1_0.2_0.1_100,
3104,-159.3530099953962,554,5000_2500_1_0.2_0.1_100,
3105,-159.3530099953962,554,5000_2500_1_0.2_0.1_100,
3106,-159.3530099953962,554,5000_2500_1_0.2_0.1_100,
3107,-159.35300999539618,554,5000_2500_1_0.2_0.1_100,
3108,-159.35300999539618,554,5000_2500_1_0.2_0.1_100,
3109,-159.5692763702723,555,5000_2500_1_0.2_0.1_100,
3110,-159.5692763702723,555,5000_2500_1_0.2_0.1_100,
3111,-159.7091010496576,556,5000_2500_1_0.2_0.1_100,
3112,-159.7091010496576,556,5000_2500_1_0.2_0.1_100,
3113,-159.7091010496576,556,5000_2500_1_0.2_0.1_100,
3114,-159.70910104965762,556,5000_2500_1_0.2_0.1_100,
3115,-159.70910104965762,556,5000_2500_1_0.2_0.1_100,
3116,-159.7091010496576,556,5000_2500_1_0.2_0.1_100,
3117,-159.7091010496576,556,5000_2500_1_0.2_0.1_100,
3118,-159.7091010496576,556,5000_2500_1_0.2_0.1_100,
3119,-159.7091010496576,556,5000_2500_1_0.2_0.1_100,
3120,-159.7091010496576,556,5000_2500_1_0.2_0.1_100,
3121,-159.7091010496576,556,5000_2500_1_0.2_0.1_100,
3122,-159.7091010496576,556,5000_2500_1_0.2_0.1_100,
3123,-159.70910104965762,556,5000_2500_1_0.2_0.1_100,
3124,-159.70910104965762,556,5000_2500_1_0.2_0.1_100,
3125,-159.70910104965762,556,5000_2500_1_0.2_0.1_100,
3126,-159.70910104965762,556,5000_2500_1_0.2_0.1_100,
3127,-159.70910104965762,556,5000_2500_1_0.2_0.1_100,
3128,-160.02865325063718,557,5000_2500_1_0.2_0.1_100,
3129,-160.2637881098153,558,5000_2500_1_0.2_0.1_100,
3130,-160.53282452066475,559,5000_2500_1_0.2_0.1_100,
3131,-160.7537747448527,560,5000_2500_1_0.2_0.1_100,
3132,-160.7537747448527,560,5000_2500_1_0.2_0.1_100,
3133,-161.1375201034622,561,5000_2500_1_0.2_0.1_100,
3134,-161.238845830827,562,5000_2500_1_0.2_0.1_100,
3135,-161.238845830827,562,5000_2500_1_0.2_0.1_100,
3136,-161.238845830827,562,5000_2500_1_0.2_0.1_100,
3137,-161.63893020869216,563,5000_2500_1_0.2_0.1_100,
3138,-161.63893020869216,563,5000_2500_1_0.2_0.1_100,
3139,-161.63893020869213,563,5000_2500_1_0.2_0.1_100,
3140,-161.63893020869213,563,5000_2500_1_0.2_0.1_100,
3141,-161.63893020869213,563,5000_2500_1_0.2_0.1_100,
3142,-161.63893020869213,563,5000_2500_1_0.2_0.1_100,
3143,-161.63893020869213,563,5000_2500_1_0.2_0.1_100,
3144,-161.9546899555491,564,5000_2500_1_0.2_0.1_100,
3145,-161.95468995554913,564,5000_2500_1_0.2_0.1_100,
3146,-161.95468995554916,564,5000_2500_1_0.2_0.1_100,
3147,-162.1387696439333,565,5000_2500_1_0.2_0.1_100,
3148,-162.45797648141442,566,5000_2500_1_0.2_0.1_100,
3149,-162.45797648141442,566,5000_2500_1_0.2_0.1_100,
3150,-162.45797648141442,566,5000_2500_1_0.2_0.1_100,
3151,-162.45797648141442,566,5000_2500_1_0.2_0.1_100,
3152,-162.520092176481,567,5000_2500_1_0.2_0.1_100,
3153,-162.52009217648103,567,5000_2500_1_0.2_0.1_100,
3154,-162.52009217648103,567,5000_2500_1_0.2_0.1_100,
3155,-162.52009217648103,567,5000_2500_1_0.2_0.1_100,
3156,-162.52009217648103,567,5000_2500_1_0.2_0.1_100,
3157,-162.52009217648103,567,5000_2500_1_0.2_0.1_100,
3158,-162.520092176481,567,5000_2500_1_0.2_0.1_100,
3159,-162.52009217648103,567,5000_2500_1_0.2_0.1_100,
3160,-162.52009217648103,567,5000_2500_1_0.2_0.1_100,
3161,-162.52009217648103,567,5000_2500_1_0.2_0.1_100,
3162,-162.52009217648103,567,5000_2500_1_0.2_0.1_100,
3163,-162.520092176481,567,5000_2500_1_0.2_0.1_100,
3164,-162.520092176481,567,5000_2500_1_0.2_0.1_100,
3165,-162.52009217648103,567,5000_2500_1_0.2_0.1_100,
3166,-162.52009217648103,567,5000_2500_1_0.2_0.1_100,
3167,-162.52009217648103,567,5000_2500_1_0.2_0.1_100,
3168,-162.52009217648103,567,5000_2500_1_0.2_0.1_100,
3169,-162.7316965382519,568,5000_2500_1_0.2_0.1_100,
3170,-162.7316965382519,568,5000_2500_1_0.2_0.1_100,
3171,-162.7316965382519,568,5000_2500_1_0.2_0.1_100,
3172,-162.7316965382519,568,5000_2500_1_0.2_0.1_100,
3173,-162.7316965382519,568,5000_2500_1_0.2_0.1_100,
3174,-162.7316965382519,568,5000_2500_1_0.2_0.1_100,
3175,-162.91577622663604,569,5000_2500_1_0.2_0.1_100,
3176,-162.91577622663604,569,5000_2500_1_0.2_0.1_100,
3177,-162.91577622663604,569,5000_2500_1_0.2_0.1_100,
3178,-163.1701424477396,570,5000_2500_1_0.2_0.1_100,
3179,-163.1701424477396,570,5000_2500_1_0.2_0.1_100,
3180,-163.1701424477396,570,5000_2500_1_0.2_0.1_100,
3181,-163.1701424477396,570,5000_2500_1_0.2_0.1_100,
3182,-163.1701424477396,570,5000_2500_1_0.2_0.1_100,
3183,-163.1701424477396,570,5000_2500_1_0.2_0.1_100,
3184,-163.1701424477396,570,5000_2500_1_0.2_0.1_100,
3185,-163.56499903177254,571,5000_2500_1_0.2_0.1_100,
3186,-163.56499903177254,571,5000_2500_1_0.2_0.1_100,
3187,-163.56499903177254,571,5000_2500_1_0.2_0.1_100,
3188,-163.56499903177254,571,5000_2500_1_0.2_0.1_100,
3189,-163.56499903177254,571,5000_2500_1_0.2_0.1_100,
3190,-163.56499903177254,571,5000_2500_1_0.2_0.1_100,
3191,-163.56499903177254,571,5000_2500_1_0.2_0.1_100,
3192,-163.56499903177254,571,5000_2500_1_0.2_0.1_100,
3193,-163.56499903177257,571,5000_2500_1_0.2_0.1_100,
3194,-163.56499903177257,571,5000_2500_1_0.2_0.1_100,
3195,-163.56499903177254,571,5000_2500_1_0.2_0.1_100,
3196,-163.56499903177252,571,5000_2500_1_0.2_0.1_100,
3197,-163.56499903177252,571,5000_2500_1_0.2_0.1_100,
3198,-163.56499903177252,571,5000_2500_1_0.2_0.1_100,
3199,-163.56499903177252,571,5000_2500_1_0.2_0.1_100,
3200,-163.56499903177252,571,5000_2500_1_0.2_0.1_100,
3201,-163.56499903177252,571,5000_2500_1_0.2_0.1_100,
3202,-163.56499903177252,571,5000_2500_1_0.2_0.1_100,
3203,-163.56499903177254,571,5000_2500_1_0.2_0.1_100,
3204,-163.56499903177254,571,5000_2500_1_0.2_0.1_100,
3205,-163.56499903177254,571,5000_2500_1_0.2_0.1_100,
3206,-163.56499903177254,571,5000_2500_1_0.2_0.1_100,
3207,-163.56499903177254,571,5000_2500_1_0.2_0.1_100,
3208,-163.5649990317725,571,5000_2500_1_0.2_0.1_100,
3209,-163.5649990317725,571,5000_2500_1_0.2_0.1_100,
3210,-163.5649990317725,571,5000_2500_1_0.2_0.1_100,
3211,-163.5649990317725,571,5000_2500_1_0.2_0.1_100,
3212,-163.5649990317725,571,5000_2500_1_0.2_0.1_100,
3213,-163.83403544262194,572,5000_2500_1_0.2_0.1_100,
3214,-163.83403544262194,572,5000_2500_1_0.2_0.1_100,
3215,-163.83403544262194,572,5000_2500_1_0.2_0.1_100,
3216,-163.83403544262194,572,5000_2500_1_0.2_0.1_100,
3217,-164.1798358696728,573,5000_2500_1_0.2_0.1_100,
3218,-164.29401811844767,574,5000_2500_1_0.2_0.1_100,
3219,-164.2940181184477,574,5000_2500_1_0.2_0.1_100,
3220,-164.2940181184477,574,5000_2500_1_0.2_0.1_100,
3221,-164.2940181184477,574,5000_2500_1_0.2_0.1_100,
3222,-164.2940181184477,574,5000_2500_1_0.2_0.1_100,
3223,-164.62363810104486,575,5000_2500_1_0.2_0.1_100,
3224,-164.62363810104486,575,5000_2500_1_0.2_0.1_100,
3225,-164.62363810104486,575,5000_2500_1_0.2_0.1_100,
3226,-164.62363810104486,575,5000_2500_1_0.2_0.1_100,
3227,-164.62363810104486,575,5000_2500_1_0.2_0.1_100,
3228,-164.62363810104486,575,5000_2500_1_0.2_0.1_100,
3229,-164.62363810104486,575,5000_2500_1_0.2_0.1_100,
3230,-164.62363810104486,575,5000_2500_1_0.2_0.1_100,
3231,-164.9380223318667,576,5000_2500_1_0.2_0.1_100,
3232,-164.9380223318667,576,5000_2500_1_0.2_0.1_100,
3233,-164.9380223318667,576,5000_2500_1_0.2_0.1_100,
3234,-164.9380223318667,576,5000_2500_1_0.2_0.1_100,
3235,-165.16367844709148,577,5000_2500_1_0.2_0.1_100,
3236,-165.16367844709146,577,5000_2500_1_0.2_0.1_100,
3237,-165.16367844709146,577,5000_2500_1_0.2_0.1_100,
3238,-165.16367844709146,577,5000_2500_1_0.2_0.1_100,
3239,-165.16367844709146,577,5000_2500_1_0.2_0.1_100,
3240,-165.16367844709143,577,5000_2500_1_0.2_0.1_100,
3241,-165.3614257742026,578,5000_2500_1_0.2_0.1_100,
3242,-165.72115251094965,579,5000_2500_1_0.2_0.1_100,
3243,-165.72115251094965,579,5000_2500_1_0.2_0.1_100,
3244,-165.90976735449863,580,5000_2500_1_0.2_0.1_100,
3245,-166.28800305729797,581,5000_2500_1_0.2_0.1_100,
3246,-166.28800305729797,581,5000_2500_1_0.2_0.1_100,
3247,-166.28800305729797,581,5000_2500_1_0.2_0.1_100,
3248,-166.28800305729797,581,5000_2500_1_0.2_0.1_100,
3249,-166.67728859628227,582,5000_2500_1_0.2_0.1_100,
3250,-166.67728859628227,582,5000_2500_1_0.2_0.1_100,
3251,-166.67728859628227,582,5000_2500_1_0.2_0.1_100,
3252,-166.67728859628227,582,5000_2500_1_0.2_0.1_100,
3253,-166.67728859628227,582,5000_2500_1_0.2_0.1_100,
3254,-167.03378431244835,583,5000_2500_1_0.2_0.1_100,
